Type,Severity,Risk Score,URL/Location,Payload,Impact,Remediation
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 19--),ORDER BY 19--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 17--),ORDER BY 17--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 20--),ORDER BY 20--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 18--),ORDER BY 18--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 15--),ORDER BY 15--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 16--),ORDER BY 16--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 21--),ORDER BY 21--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 30--),ORDER BY 30--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 28--),ORDER BY 28--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 25--),ORDER BY 25--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 4#),ORDER BY 4#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 26--),ORDER BY 26--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 24--),ORDER BY 24--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 23--),ORDER BY 23--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 29--),ORDER BY 29--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 6#),ORDER BY 6#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 27--),ORDER BY 27--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 1#),ORDER BY 1#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 3#),ORDER BY 3#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 31337--),ORDER BY 31337--,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 2#),ORDER BY 2#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 12#),ORDER BY 12#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 8#),ORDER BY 8#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 10#),ORDER BY 10#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 15#),ORDER BY 15#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 5#),ORDER BY 5#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 11#),ORDER BY 11#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 7#),ORDER BY 7#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 21#),ORDER BY 21#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 14#),ORDER BY 14#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 13#),ORDER BY 13#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 16#),ORDER BY 16#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 20#),ORDER BY 20#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 18#),ORDER BY 18#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 22#),ORDER BY 22#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 25#),ORDER BY 25#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 23#),ORDER BY 23#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 16),ORDER BY 16,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 26#),ORDER BY 26#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 28#),ORDER BY 28#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 24#),ORDER BY 24#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 13),ORDER BY 13,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 8),ORDER BY 8,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 5),ORDER BY 5,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 4),ORDER BY 4,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 11),ORDER BY 11,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 7),ORDER BY 7,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 1),ORDER BY 1,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 15),ORDER BY 15,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 6),ORDER BY 6,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 14),ORDER BY 14,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 12),ORDER BY 12,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 31337#),ORDER BY 31337#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 10),ORDER BY 10,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 19),ORDER BY 19,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 3),ORDER BY 3,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 27#),ORDER BY 27#,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 18),ORDER BY 18,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=%' AND 8310=8310 AND '%'='),%' AND 8310=8310 AND '%'=',"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 31337),ORDER BY 31337,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=%' AND 8310=8311 AND '%'='),%' AND 8310=8311 AND '%'=',"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=ORDER BY 17),ORDER BY 17,"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
SQL Injection,High,0.0,Parameter: id (in URL: http://testphp.vulnweb.com/Mod_Rewrite_Shop/Details/web-camera-a4tech/2/?id=RLIKE (SELECT (CASE WHEN (4346=4346) THEN 0x61646d696e ELSE 0x28 END)) AND 'Txws'='),RLIKE (SELECT (CASE WHEN (4346=4346) THEN 0x61646d696e ELSE 0x28 END)) AND 'Txws'=',"Likely Generic SQL database vulnerability. An attacker could bypass authentication, access, modify, or delete data within the entire database structure, and potentially gain administrative rights over the database server.",Ensure all inputs interacting with the Generic SQL database are sanitized. Use prepared statements (Parameterized Queries) heavily. Enforce Least Privilege principles on the database user account.
